P32793	Q04322	1.0	1.0	0.505385557199	0.31806470083
P40073	P40494	1.0	1.0	0.456733440697	0.469854469854
P39743	Q12168	1.0	1.0	0.304150560153	0.43284789644
Q05080	P40450	1.0	1.0	0.876737936269	0.49896049896
P32793	P25604	1.0	0.833333333333	0.933300662619	0.418015102481
P39743	Q03780	1.0	1.0	0.326084870715	0.657314629259
P32793	P32855	1.0	1.0	0.210481980025	0.367401469606
Q04439	P40450	1.0	1.0	0.876737936269	0.525987525988
Q04439	Q08989	1.0	1.0	0.74505211567	0.525987525988
P53281	Q04322	1.0	1.0	0.285017483969	0.527054108216
P39743	Q04322	1.0	1.0	0.724078264508	0.590514362057
P39743	Q12446	1.0	1.0	0.332628474675	0.726114649682
Q04439	P37370	1.0	1.0	0.290731154406	0.525987525988
P53281	Q12446	1.0	1.0	0.332628474675	0.477955911824
P43603	Q06604	1.0	1.0	0.959245777869	0.529126213592
P38822	Q08989	1.0	1.0	0.74505211567	0.409001956947
P47068	Q12168	1.0	1.0	0.135938563399	0.347886347886
P43603	P15891	1.0	1.0	0.930128668057	0.731898238748
P36006	P36054	0.0	0.5	0.824891036363	0.458899676375
P32790	Q12446	1.0	1.0	0.68675271452	0.511022044088
P43603	Q12510	1.0	0.75	0.571816211993	0.806652806653
P36006	Q01560	1.0	1.0	0.158655253931	0.608550434202
P43603	P53933	1.0	1.0	0.976049744673	0.575818303273
P53281	P40453	1.0	1.0	0.796259124886	0.461839530333
P32793	P53118	0.0	1.0	0.814940371594	0.387918694532
P39743	Q12446	1.0	1.0	0.461760286282	0.0339805825243
P53281	P53933	1.0	1.0	0.597997272054	0.415831663327
Q04439	Q08912	1.0	1.0	0.763775476054	0.525987525988
P32793	P47129	1.0	1.0	0.642444296877	0.47745490982
P43603	P15891	1.0	1.0	0.929286807159	0.380626223092
Q04439	Q12342	1.0	1.0	0.892573935946	0.457925636008
P39743	Q04322	1.0	1.0	0.285017483969	0.174757281553
P36006	P37370	1.0	1.0	0.474325865014	0.494802494802
P80667	Q06604	1.0	1.0	0.646355676782	0.394663894664
P38822	P25604	1.0	1.0	0.5671016793	0
P36006	P39113	0.333333333333	1.0	0.586350372166	0.683953033268
P43603	P53901	1.0	1.0	0.656341955818	0.330561330561
P53281	Q12168	1.0	1.0	0.135938563399	0.626223091977
P43603	P53169	0.8	1.0	0.403770314148	0.73413493654
P39743	Q04964	0.0	0.666666666667	0.746441453726	0.425851703407
P38822	P53933	1.0	1.0	0.597997272054	0.547094188377
P43603	Q08412	1.0	1.0	0.814071413667	0.806652806653
P39743	Q12446	1.0	1.0	0.332628474675	0.458027165442
P43603	P15891	1.0	1.0	0.588556504153	0.529126213592
Q06449	Q08412	1.0	1.0	0.814071413667	0.483818770227
P15891	Q12168	1.0	1.0	0.135938563399	0.569579288026
Q04439	P33334	1.0	0.833333333333	0.850597631867	0.404809619238
P43603	P32855	1.0	1.0	0.210481980025	0.502935420744
P36006	Q12451	1.0	1.0	0.361232367535	0.568365695793
Q04439	P33334	1.0	1.0	0.697538255566	0.457925636008
P43603	Q06604	1.0	1.0	0.646355676782	0.345114345114
P43603	P36122	0.0	0.833333333333	0.158655253931	0.406392694064
P38822	P40453	1.0	1.0	0.593128463271	0
P53281	Q06604	1.0	1.0	0.959245777869	0.477955911824
P43603	P38870	1.0	1.0	0.378090379742	0.569471624266
P43603	P38266	1.0	1.0	0.551716786655	0.731898238748
P39743	Q12446	1.0	1.0	0.846056712206	0.657314629259
P36006	P40450	1.0	1.0	0.805656241084	0.541082164329
P32793	P15891	1.0	1.0	0.444823852953	0.496421414257
P43603	P25604	1.0	1.0	0.465335756054	0.529126213592
P36006	Q01389	1.0	1.0	0.612433281313	0.581445523193
P32793	Q12168	1.0	1.0	0.304150560153	0.379334257975
P32793	P38090	0.0	0.5	0.516651002777	0.384368737475
P32793	P33400	1.0	0.75	0.726662493167	0.488565488565
P39743	Q06604	1.0	1.0	0.646355676782	0.513698630137
P36006	P33334	1.0	0.833333333333	0.850597631867	0.541082164329
Q04439	Q12451	1.0	1.0	0.361232367535	0.525987525988
P29366	P54199	1.0	1.0	0.883956484942	0.324853228963
P32793	P32790	1.0	1.0	0.763544276108	0.294366510799
P38822	P17555	1.0	0.833333333333	0.957931132283	0
P43603	Q12446	1.0	1.0	0.37498964699	0.897795591182
P53281	P53169	0.8	1.0	0.403770314148	0.520547945205
Q04439	P40450	1.0	1.0	0.805656241084	0.525987525988
Q12163	P40453	1.0	1.0	0.666693100213	0.457925636008
P38822	P32490	1.0	1.0	0.280620226774	0
Q06449	Q12168	1.0	1.0	0.304150560153	0.542284569138
P43603	P25604	1.0	0.833333333333	0.933300662619	0.317961165049
P32793	P38140	1.0	1.0	0.393291659041	0.412224448898
P32793	Q12344	1.0	1.0	0.714303109742	0.334224003563
Q12163	Q03497	1.0	1.0	0.903684165997	0.538076152305
P43603	P36036	1.0	0.75	0.239550260675	0.513698630137
Q04439	P37370	1.0	1.0	0.89263554349	0.525987525988
P32793	P53901	1.0	1.0	0.656341955818	0.337532207272
P43603	Q06833	1.0	1.0	0.430277912084	0.897795591182
P15891	P53974	1.0	1.0	0.444725074524	0.430769230769
Q04439	P40453	1.0	0.75	0.58988532491	0.525987525988
P39743	P15891	1.0	1.0	0.588556504153	0.274002157497
Q12163	P08018	1.0	1.0	0.475480507204	0.539138943249
P38753	Q06412	1.0	1.0	0.826562146949	0.89378757515
P38822	P41832	1.0	1.0	0.966125048498	0
P36006	Q08989	1.0	1.0	0.621212448711	0.482965931864
P38822	Q02606	1.0	1.0	0.599170257718	0
P32793	Q12168	1.0	1.0	0.304150560153	0.326653306613
P39743	Q12446	1.0	1.0	0.461760286282	0.53074433657
P38753	P40341	1.0	1.0	0.153429894934	0.174757281553
P15891	P17555	1.0	1.0	0.561904664687	0.647262647263
P53281	Q03780	1.0	1.0	0.914422189	0.537074148297
P40073	Q03497	1.0	1.0	0.275086803497	0.0644490644491
P53281	P38266	1.0	1.0	0.551716786655	0.731898238748
P39743	P40453	1.0	1.0	0.650128223676	0.259853039412
P15891	P17555	1.0	1.0	0.561904664687	0.569579288026
P36006	P33334	1.0	1.0	0.404648388985	0.637274549098
P38822	Q04439	1.0	1.0	0.408851631743	0.408349641226
Q06449	P40325	1.0	1.0	0.636017322712	0.561122244489
P36006	P04050	0.0	0.333333333333	0.788771722295	0.530984996738
P53281	P38266	1.0	1.0	0.799312105138	0.471682847896
Q06449	Q12168	1.0	1.0	0.135938563399	0.555772994129
P43603	P38090	0.0	0.5	0.516651002777	0.380626223092
Q05080	P38090	0.0	0.5	0.516651002777	0.531553398058
P38753	Q12446	1.0	1.0	0.37498964699	0.89378757515
P80667	P40453	1.0	1.0	0.299617826652	0.369646569647
P43603	Q12168	1.0	1.0	0.304150560153	0.860706860707
P38822	P37370	1.0	1.0	0.89263554349	0.409001956947
P39743	Q06833	1.0	1.0	0.430277912084	0.53074433657
P32793	Q08412	1.0	1.0	0.814071413667	0.478032989055
P32793	P38266	1.0	1.0	0.799312105138	0.443039926006
Q12163	Q03497	1.0	1.0	0.903684165997	0.324853228963
P38822	P37370	1.0	1.0	0.900691191631	0
P29366	Q04439	1.0	1.0	0.475440688472	0
P36006	P40021	1.0	1.0	0.457196162662	0.541082164329
Q04439	P41832	1.0	1.0	0.966125048498	0.191780821918
P32793	P53112	0.0	1.0	0.716508357076	0.367401469606
P32793	P15891	1.0	1.0	0.444823852953	0.572860005726
P39743	P38266	1.0	1.0	0.551716786655	0.380626223092
Q05080	P39955	1.0	1.0	0.385716875389	0.531553398058
P39743	P15891	1.0	1.0	0.444823852953	0.634268537074
P43603	P33400	1.0	0.75	0.726662493167	0.806652806653
P38753	P53238	1.0	0.333333333333	0.57305864584	0.89378757515
P32793	Q00916	1.0	1.0	0.504089086772	0.367401469606
P43603	P38266	1.0	1.0	0.667855779474	0.806652806653
P39743	Q06412	1.0	1.0	0.734943436355	0.456913827655
P36006	P37370	1.0	1.0	0.224375182944	0.183991683992
P43603	P38140	1.0	1.0	0.393291659041	0.529126213592
Q04439	P39113	0.333333333333	1.0	0.586350372166	0.525987525988
P29366	Q06412	1.0	1.0	0.734943436355	0
P39743	P33400	1.0	0.75	0.726662493167	0.569471624266
P43603	Q12344	1.0	1.0	0.881049600992	0.386105544422
P32793	P38266	1.0	1.0	0.551716786655	0.31806470083
P53281	P38266	1.0	1.0	0.551716786655	0.502338009352
Q04439	P40450	1.0	1.0	0.805656241084	0.457925636008
P38753	Q03497	1.0	1.0	0.903684165997	0.89378757515
Q12163	Q12400	1.0	1.0	0.358115706459	0.569471624266
Q04439	P48562	1.0	1.0	0.170971453365	0.191780821918
P43603	P38266	1.0	1.0	0.158655253931	0.513698630137
P43603	P33400	1.0	0.75	0.726662493167	0.520547945205
P32793	P53169	0.8	1.0	0.403770314148	0.423513694055
P43603	Q12446	1.0	1.0	0.461760286282	0.462577962578
P38822	P53933	1.0	1.0	0.597997272054	0
P36006	P40523	1.0	1.0	0.51243168843	0.590380761523
P36006	P33334	1.0	1.0	0.697538255566	0.573647294589
P38822	Q12446	1.0	1.0	0.904958452149	0.485446985447
Q04439	P04050	0.0	0.333333333333	0.788771722295	0.38682322244
P32793	Q12168	1.0	1.0	0.304150560153	0.362725450902
P43603	P38090	0.0	0.5	0.516651002777	0.731898238748
Q12163	P54199	1.0	1.0	0.883956484942	0.538076152305
P38822	Q12451	1.0	1.0	0.361232367535	0.408349641226
P32793	P32855	1.0	1.0	0.210481980025	0.384368737475
Q12163	Q03497	1.0	1.0	0.903684165997	0.191780821918
Q04439	Q12168	1.0	1.0	0.304150560153	0.525987525988
P32793	Q04322	1.0	1.0	0.724078264508	0.322006472492
P15891	P40494	1.0	1.0	0.456733440697	0.547094188377
P15891	P09119	1.0	1.0	0.192195746144	0.608414239482
P36006	P33334	1.0	1.0	0.697538255566	0.637274549098
P36006	P41832	1.0	1.0	0.991712454841	0.541082164329
Q04439	P53094	1.0	1.0	0.735161776674	0.525987525988
P32790	P23394	1.0	1.0	0.255161981663	0.633266533066
Q04439	Q03497	1.0	1.0	0.903684165997	0.191780821918
P36006	P40021	1.0	1.0	0.457196162662	0.637274549098
Q04439	P17555	1.0	0.8	0.955396904818	0.457925636008
P38822	Q06412	1.0	1.0	0.734943436355	0
P36006	Q12451	1.0	1.0	0.361232367535	0.637274549098
P53281	Q12168	1.0	1.0	0.135938563399	0.731898238748
Q12163	P08018	1.0	1.0	0.475480507204	0.819126819127
P32793	P38266	1.0	1.0	0.551716786655	0.399048096192
P36006	P53094	1.0	1.0	0.735161776674	0.608550434202
P39743	Q04322	1.0	1.0	0.285017483969	0.458027165442
P32790	Q02796	1.0	1.0	0.158655253931	0.315533980583
P80667	P40956	1.0	1.0	0.905745048762	0.409930292283
Q06449	Q12412	1.0	1.0	0.35395419277	0.599804305284
P36006	Q08912	1.0	1.0	0.465401995757	0.482965931864
P43603	P38739	1.0	1.0	0.383615040698	0.513698630137
P40073	P36122	0.0	0.833333333333	0.158655253931	0.526386105544
P39743	Q12446	1.0	1.0	0.256180226562	0.590514362057
P39743	Q12532	0.0	1.0	0.677600697449	0.43284789644
P32793	Q07657	1.0	1.0	0.550826590024	0.496421414257
P53281	P53933	1.0	1.0	0.538173528492	0.461839530333
P39743	P53118	0.0	1.0	0.814940371594	0.458027165442
P43603	P53933	1.0	1.0	0.976049744673	0.513698630137
P43603	Q12344	1.0	1.0	0.714303109742	0.860706860707
P43603	P53169	1.0	1.0	0.593865540399	0.860706860707
Q04439	P53933	1.0	1.0	0.597997272054	0.525987525988
Q06449	P36036	1.0	0.75	0.239550260675	0.488565488565
Q06449	Q12532	0.0	1.0	0.677600697449	0.593186372745
P32793	Q12446	1.0	1.0	0.461760286282	0.322815533981
P32793	Q06604	1.0	1.0	0.646355676782	0.488565488565
P36006	P40450	1.0	1.0	0.762283338513	0.568365695793
P38822	P34758	1.0	1.0	0.382851581812	0
P38041	Q03780	1.0	1.0	0.326084870715	0.382765531062
P38822	P40453	1.0	1.0	0.650128223676	0.547094188377
P36006	Q01389	1.0	1.0	0.650683587176	0.455911823647
P38822	P53933	1.0	1.0	0.597997272054	0.621621621622
Q12163	Q03497	1.0	1.0	0.903684165997	0.457925636008
Q04439	Q01389	1.0	1.0	0.612433281313	0.191780821918
P39743	P38266	1.0	1.0	0.551716786655	0.565130260521
P39743	P38266	1.0	1.0	0.551716786655	0.53074433657
P38753	P53169	1.0	1.0	0.593865540399	0.532362459547
P47068	P53169	1.0	1.0	0.593865540399	0.384615384615
P38822	Q04439	1.0	1.0	0.797671619036	0
P32793	Q12446	1.0	1.0	0.256180226562	0.463927855711
Q12163	P53933	1.0	1.0	0.663609134468	0.322245322245
P38822	P40453	1.0	1.0	0.666693100213	0
P43603	Q04322	1.0	1.0	0.724078264508	0.392618570474
P38822	P37370	1.0	1.0	0.630055370497	0
P15891	P04050	0.0	0.333333333333	0.788771722295	0.569579288026
P80667	Q04322	1.0	1.0	0.724078264508	0.373804573805
P38753	P53901	1.0	1.0	0.656341955818	0.89378757515
P53281	Q04322	1.0	1.0	0.505385557199	0.502338009352
P43603	P15891	1.0	1.0	0.444823852953	0.575818303273
P38753	P40453	1.0	1.0	0.299617826652	0.532362459547
P40073	Q06412	1.0	1.0	0.376317556475	0.611226611227
P43603	Q12510	1.0	0.75	0.571816211993	0.575818303273
Q06449	P54199	1.0	1.0	0.883956484942	0.731898238748
P36006	P41832	1.0	1.0	0.95521465378	0.529126213592
P43603	P25604	1.0	0.833333333333	0.933300662619	0.860706860707
P32793	Q04322	1.0	1.0	0.505385557199	0.412224448898
P32793	P38739	1.0	1.0	0.383615040698	0.479458917836
P36006	P41832	1.0	1.0	0.940383375939	0.581445523193
P39743	P38140	1.0	1.0	0.393291659041	0.53074433657
P39743	P47129	1.0	1.0	0.642444296877	0.657314629259
P39743	P32855	1.0	1.0	0.210481980025	0.643835616438
Q04439	Q01560	1.0	1.0	0.158655253931	0.525987525988
Q06449	Q04322	1.0	1.0	0.285017483969	0.561122244489
P36006	Q08912	1.0	1.0	0.465401995757	0.568365695793
P39743	P53169	1.0	1.0	0.593865540399	0.397652447753
P15891	P40325	1.0	1.0	0.636017322712	0.547094188377
P32793	P53169	1.0	1.0	0.593865540399	0.31806470083
P32793	P40453	1.0	1.0	0.650128223676	0.389324102751
P53281	P40453	1.0	1.0	0.650128223676	0.569579288026
P36006	P37370	1.0	1.0	0.758712384646	0.568365695793
P38822	Q06412	1.0	1.0	0.826562146949	0.547094188377
P32793	P15891	1.0	1.0	0.588556504153	0.389324102751
Q04439	P37370	1.0	1.0	0.290731154406	0
Q05080	P39955	1.0	1.0	0.385716875389	0.444579288026
Q04439	P41832	1.0	1.0	0.991712454841	0.525987525988
P43603	Q04322	1.0	1.0	0.285017483969	0.860706860707
P39743	Q03780	1.0	1.0	0.326084870715	0.513698630137
P36006	P37370	1.0	1.0	0.89263554349	0.568365695793
P29366	P40453	1.0	1.0	0.666693100213	0
P43603	Q08412	1.0	1.0	0.814071413667	0.317961165049
P04821	Q06604	1.0	1.0	0.76331295167	0.459585838343
Q04439	P41832	1.0	1.0	0.95521465378	0.324853228963
P38753	P25604	1.0	0.833333333333	0.933300662619	0.532362459547
P39969	Q03780	1.0	1.0	0.326084870715	0.249498997996
P36006	Q08912	1.0	1.0	0.763775476054	0.608550434202
Q04439	P41832	1.0	1.0	0.96773497781	0.525987525988
Q12163	Q01389	1.0	1.0	0.650683587176	0.532362459547
P80667	P53933	1.0	1.0	0.976049744673	0.416493416493
Q04439	P53735	1.0	1.0	0.542671620376	0.525987525988
P32793	Q12344	1.0	1.0	0.881049600992	0.412224448898
P43603	Q12211	1.0	0.75	0.546470916551	0.380626223092
P43603	P47129	1.0	1.0	0.642444296877	0.860706860707
P36006	P37370	1.0	1.0	0.851433205367	0.529126213592
P43603	P40341	1.0	1.0	0.153429894934	0.897795591182
P40073	Q06412	1.0	1.0	0.376317556475	0.469854469854
P43603	P40325	1.0	1.0	0.636017322712	0.860706860707
P43603	Q12532	0.0	1.0	0.677600697449	0.897795591182
P43603	P32863	1.0	0.833333333333	0.128817217208	0.806652806653
Q04439	P40450	1.0	1.0	0.876737936269	0.457925636008
P32793	Q08412	1.0	1.0	0.814071413667	0.483818770227
P43603	P40041	1.0	1.0	0.264565426556	0.897795591182
P04821	P08018	1.0	1.0	0.475480507204	0.372745490982
P36006	P40453	1.0	1.0	0.34623696081	0.608550434202
P36006	P39955	1.0	1.0	0.385716875389	0.573647294589
P39743	P53901	1.0	1.0	0.656341955818	0.43284789644
P53281	P40483	1.0	1.0	0.927026846903	0.517612524462
Q04439	P40523	1.0	1.0	0.51243168843	0.608550434202
P43603	Q12510	1.0	0.75	0.571816211993	0.386105544422
P53281	Q04322	1.0	1.0	0.285017483969	0.477955911824
Q12163	P48562	1.0	1.0	0.170971453365	0.539138943249
P53281	P04050	0.0	0.333333333333	0.788771722295	0.477955911824
P32793	Q12446	1.0	1.0	0.461760286282	0.337532207272
P43603	Q06604	1.0	1.0	0.646355676782	0.806652806653
P36006	P40341	1.0	1.0	0.168527607467	0.541082164329
P43603	P38266	1.0	1.0	0.748650782515	0.513698630137
P43603	Q12168	1.0	1.0	0.304150560153	0.860706860707
P38041	Q08229	1.0	0.75	0.867145785256	0.245322245322
P32793	Q06604	1.0	1.0	0.959245777869	0.483555345986
P43603	Q04322	1.0	1.0	0.285017483969	0.294366510799
P32793	Q08412	1.0	1.0	0.814071413667	0.418015102481
P39743	Q06604	1.0	1.0	0.646355676782	0.657314629259
P53281	P32893	0.0	0.5	0.370794435124	0.517612524462
P53281	Q07533	1.0	1.0	0.595803621572	0.477955911824
P15891	P53974	1.0	1.0	0.444725074524	0.568607068607
P29366	P53933	1.0	1.0	0.644457763097	0
P32793	P53933	1.0	1.0	0.976049744673	0.367401469606
P29366	Q12342	1.0	1.0	0.945569459522	0
P36006	P37370	1.0	1.0	0.900691191631	0.581445523193
P32793	Q12344	1.0	1.0	0.714303109742	0.294366510799
P29366	Q12446	1.0	1.0	0.920335715247	0
Q05080	P25604	1.0	0.833333333333	0.933300662619	0.531553398058
P53281	P15891	1.0	1.0	0.439593467826	0.334951456311
P53281	P53882	1.0	1.0	0.805436049961	0.520547945205
P36006	P37370	1.0	1.0	0.437359734024	0.63126252505
P32793	P33400	1.0	0.75	0.726662493167	0.0210355987055
P38822	P41832	1.0	1.0	0.96773497781	0
Q04439	P40021	1.0	1.0	0.457196162662	0.191780821918
P38822	P17555	1.0	1.0	0.561904664687	0.408349641226
P43603	P32790	1.0	1.0	0.763544276108	0.860706860707
P32793	P40041	1.0	1.0	0.264565426556	0.560454241817
Q04439	Q01389	1.0	1.0	0.650683587176	0.525987525988
P53281	P34758	1.0	1.0	0.313980056851	0
P80667	P38090	0.0	0.5	0.516651002777	0.439778239778
P32793	Q04322	1.0	1.0	0.724078264508	0.47745490982
P39743	Q06833	1.0	1.0	0.430277912084	0.657314629259
P32793	Q06604	1.0	1.0	0.959245777869	0.507904698285
P38822	Q12342	1.0	1.0	0.922462679825	0
P36006	P37370	1.0	1.0	0.290731154406	0.755511022044
P38822	Q12168	1.0	1.0	0.304150560153	0
P29366	Q12400	1.0	1.0	0.358115706459	0
P53281	P40453	1.0	1.0	0.666693100213	0.334951456311
P80667	Q12446	1.0	1.0	0.461760286282	0.439778239778
P32790	Q12400	1.0	1.0	0.246671960486	0.577669902913
P38822	Q12342	1.0	1.0	0.922462679825	0
P43603	P36036	1.0	0.75	0.239550260675	0.806652806653
P36006	P33334	1.0	1.0	0.697538255566	0.755511022044
P43603	Q12168	1.0	1.0	0.304150560153	0.806652806653
P43603	P53901	1.0	1.0	0.656341955818	0.860706860707
P39743	Q06604	1.0	1.0	0.646355676782	0.423647294589
Q04439	Q03497	1.0	1.0	0.903684165997	0.324853228963
P43603	Q04964	0.0	0.666666666667	0.746441453726	0.860706860707
Q04439	P40450	1.0	1.0	0.762283338513	0.406392694064
P32793	P38266	1.0	1.0	0.551716786655	0.378575332483
Q04439	Q08912	1.0	1.0	0.465401995757	0.191780821918
P32793	Q04749	0.0	0.25	0.62693634339	0.367401469606
P38822	Q08989	1.0	1.0	0.621212448711	0.621621621622
Q05080	P40453	1.0	1.0	0.299617826652	0.444579288026
P39743	P40956	1.0	1.0	0.905745048762	0.513698630137
P39743	P15891	1.0	1.0	0.588556504153	0.458027165442
P38822	Q12342	1.0	1.0	0.945569459522	0.409001956947
P32790	P54199	1.0	1.0	0.883956484942	0.268537074148
Q04439	P37370	1.0	1.0	0.758712384646	0.513698630137
P32790	P39969	1.0	1.0	0.747187907994	0.575342465753
P43603	P40574	1.0	1.0	0.596578199014	0.557114228457
P80667	Q06833	1.0	1.0	0.430277912084	0.556133056133
Q04439	P40453	1.0	1.0	0.470704122038	0.525987525988
P80667	P47129	1.0	1.0	0.642444296877	0.409930292283
P43603	P40453	1.0	0.75	0.58988532491	0.569471624266
P40073	Q12446	1.0	1.0	0.461760286282	0.611226611227
P43603	Q00916	1.0	1.0	0.504089086772	0.414829659319
P80667	Q03497	1.0	1.0	0.903684165997	0.537154989384
P39743	Q12344	1.0	1.0	0.881049600992	0.456913827655
P47068	P39969	1.0	1.0	0.747187907994	0.575342465753
P32793	Q04322	1.0	1.0	0.285017483969	0.326653306613
P15891	P40494	1.0	1.0	0.456733440697	0.567567567568
P43603	P40956	1.0	1.0	0.905745048762	0.806652806653
P53281	Q12168	1.0	1.0	0.304150560153	0.334951456311
P32793	P36036	1.0	0.75	0.239550260675	0.515531062124
Q04439	P40450	1.0	1.0	0.703882485621	0
P43603	Q12446	1.0	1.0	0.461760286282	0.529126213592
P43603	Q04322	1.0	1.0	0.724078264508	0.83367983368
P32793	Q12168	1.0	1.0	0.304150560153	0.400955757669
P32793	P36122	0.0	0.833333333333	0.158655253931	0.463927855711
P43603	P36123	1.0	1.0	0.387822070963	0.860706860707
P29366	P53933	1.0	1.0	0.663609134468	0
P43603	P15891	1.0	1.0	0.929286807159	0.731898238748
P38822	P25644	1.0	1.0	0.533710300465	0
P80667	P08018	1.0	1.0	0.925207658605	0.409930292283
P40073	P08018	1.0	1.0	0.925207658605	0.526386105544
P32790	P48562	1.0	1.0	0.170971453365	0.27254509018
P53281	Q12168	1.0	1.0	0.135938563399	0.477955911824
P36006	Q12342	1.0	1.0	0.892573935946	0.363825363825
P36006	P40450	1.0	1.0	0.945642973699	0.637274549098
P43603	P40453	1.0	1.0	0.650128223676	0.404308617234
Q04439	Q08989	1.0	1.0	0.621212448711	0.457925636008
Q04439	P39955	1.0	1.0	0.385716875389	0.191780821918
P15891	P40325	1.0	1.0	0.347405968725	0.568607068607
Q06449	P36122	0.0	0.833333333333	0.158655253931	0.593186372745
P32793	Q04322	1.0	1.0	0.285017483969	0.496421414257
P43603	P40956	1.0	1.0	0.905745048762	0.317961165049
P43603	Q12446	1.0	1.0	0.256180226562	0.414829659319
P39743	P40453	1.0	1.0	0.666693100213	0.174757281553
Q04439	P17555	1.0	1.0	0.937012260038	0.525987525988
P36006	P53094	1.0	1.0	0.735161776674	0.60120240481
Q05080	P08018	1.0	1.0	0.925207658605	0.444579288026
Q04439	Q12451	1.0	1.0	0.361232367535	0.513698630137
Q04439	Q12342	1.0	1.0	0.922462679825	0.525987525988
P43603	P53238	1.0	0.333333333333	0.57305864584	0.330561330561
P39743	P53169	0.8	1.0	0.403770314148	0.456913827655
P47068	Q12446	1.0	1.0	0.68675271452	0.348220064725
Q04439	P40021	1.0	1.0	0.457196162662	0.393346379648
P39743	Q12168	1.0	1.0	0.304150560153	0.657314629259
P38822	P33334	1.0	0.833333333333	0.850597631867	0
P38041	Q12510	1.0	0.75	0.571816211993	0.575342465753
P36006	P39955	1.0	1.0	0.385716875389	0.529126213592
P32793	P38266	1.0	1.0	0.667855779474	0.387918694532
P32793	Q08412	1.0	1.0	0.963911496114	0.479458917836
P80667	P33400	1.0	0.75	0.726662493167	0.457553707554
P38822	Q02776	0.0	1.0	0.566577239477	0
P43603	P15891	1.0	1.0	0.930128668057	0.216432865731
P32790	P53933	1.0	1.0	0.597997272054	0.211422845691
Q05080	P40021	1.0	1.0	0.457196162662	0.444579288026
